open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,symbol,date,rsi_12,rsi_24,macd,macd_signal,macd_hist,ema_20,ema_50,ema_90,bb_mid,bb_upper,bb_lower,ema_check,macd_check,rsi_check,volume_ma,volume_strength,volume_signal,alert_signal
1735675200000.0,2.0918,2.1052,2.0736,2.0836,14926843.0,1735689599999.0,31234175.9656,90020,6445787.0,13492278.4709,0,XRPUSDT,2024-12-31 20:00:00,,,,,,,,,,,,.,,,,,-,None
1735689600000.0,2.0836,2.1125,2.0811,2.1069,18041112.0,1735703999999.0,37910876.0275,85995,10431192.0,21924312.0126,0,XRPUSDT,2025-01-01 00:00:00,,,,,,,,,,,,.,,,,,-,None
1735704000000.0,2.1069,2.1494,2.0999,2.1246,25323648.0,1735718399999.0,53928544.9727,117852,12471420.0,26565197.6239,0,XRPUSDT,2025-01-01 04:00:00,,,,,,,,,,,,.,,,,,-,None
1735718400000.0,2.1246,2.1439,2.0901,2.1357,29810583.0,1735732799999.0,63038500.0531,131961,14449156.0,30567663.9709,0,XRPUSDT,2025-01-01 08:00:00,,,,,,,,,,,,.,,,,,-,None
1735732800000.0,2.1358,2.234,2.1312,2.2283,65395861.0,1735747199999.0,142570207.1613,271174,34692305.0,75652679.1975,0,XRPUSDT,2025-01-01 12:00:00,,,,,,,,,,,,.,,,,,-,None
1735747200000.0,2.2283,2.342,2.2114,2.3172,134066419.0,1735761599999.0,305412201.1558,530156,66644997.0,151845506.2438,0,XRPUSDT,2025-01-01 16:00:00,,,,,,,,,,,,.,,,,,-,None
1735761600000.0,2.3172,2.3545,2.2867,2.3328,68132651.0,1735775999999.0,157971730.9447,266385,34041066.0,78949828.4922,0,XRPUSDT,2025-01-01 20:00:00,,,,,,,,,,,,.,,,,,-,None
1735776000000.0,2.3329,2.4522,2.3297,2.4249,125293495.0,1735790399999.0,301525286.5375,469507,62690162.0,150884267.0634,0,XRPUSDT,2025-01-02 00:00:00,,,,,,,,,,,,.,,,,,-,None
1735790400000.0,2.4249,2.4282,2.3434,2.3672,64659788.0,1735804799999.0,153811222.415,291727,29092507.0,69221744.3889,0,XRPUSDT,2025-01-02 04:00:00,,,,,,,,,,,,.,,,,,-,None
1735804800000.0,2.3673,2.4168,2.3672,2.4035,45721800.0,1735819199999.0,109429099.7328,192641,22856208.0,54700322.4776,0,XRPUSDT,2025-01-02 08:00:00,,,,,,,,,,,,.,,,,,-,None
1735819200000.0,2.4035,2.4224,2.3641,2.4042,51508820.0,1735833599999.0,123501585.144,279608,24635187.0,59076173.4441,0,XRPUSDT,2025-01-02 12:00:00,,,,,,,,,,,,.,,,,,-,None
1735833600000.0,2.4043,2.438,2.3756,2.3878,46305250.0,1735847999999.0,111455569.8205,220300,23769319.0,57219522.2349,0,XRPUSDT,2025-01-02 16:00:00,,,,,,,,,,,,.,,,,,-,None
1735848000000.0,2.3879,2.4147,2.3662,2.4024,27707228.0,1735862399999.0,66227012.0659,126265,13153637.0,31440654.1302,0,XRPUSDT,2025-01-02 20:00:00,80.3430295379485,,,,,,,,,,,.,,,,,-,None
1735862400000.0,2.4024,2.4743,2.3966,2.468,47789238.0,1735876799999.0,116442856.1655,277052,24276540.0,59191324.227,0,XRPUSDT,2025-01-03 00:00:00,84.30232068477963,,,,,,,,,,,.,,,,,-,None
1735876800000.0,2.4681,2.4681,2.4044,2.4152,39953719.0,1735891199999.0,97252046.711,275846,18570966.0,45207078.6162,0,XRPUSDT,2025-01-03 04:00:00,71.63351289274397,,,,,,,,,,,.,,,,,-,None
1735891200000.0,2.4153,2.4369,2.3975,2.4087,39192376.0,1735905599999.0,94660607.8837,197191,19559160.0,47228461.2139,0,XRPUSDT,2025-01-03 08:00:00,70.21640536620767,,,,,,,,,,,.,,,,,-,None
1735905600000.0,2.4087,2.4496,2.4011,2.4468,38721283.0,1735919999999.0,93838532.0895,195165,19927477.0,48292890.0308,0,XRPUSDT,2025-01-03 12:00:00,73.56091981955962,,,,,,,,,,,.,,,,,-,None
1735920000000.0,2.4469,2.4798,2.4377,2.4728,42220883.0,1735934399999.0,103869443.4249,203723,21044958.0,51774705.8045,0,XRPUSDT,2025-01-03 16:00:00,75.6006432078191,,,,,,,,,,,.,,,,,-,None
1735934400000.0,2.4727,2.4727,2.442,2.4547,25795229.0,1735948799999.0,63358589.0065,128689,12305372.0,30220741.3671,0,XRPUSDT,2025-01-03 20:00:00,71.41640222067022,,,,,,,,,,,.,,,,,-,None
1735948800000.0,2.4546,2.509,2.428,2.4657,63623938.0,1735963199999.0,157551551.1518,282365,36375226.0,90204230.4095,0,XRPUSDT,2025-01-04 00:00:00,72.42812194959448,,,,,2.355439379520835,,,,,,.,,,,,-,None
1735963200000.0,2.4657,2.4662,2.442,2.4462,18280755.0,1735977599999.0,44850159.9139,128658,9319121.0,22866497.1966,0,XRPUSDT,2025-01-04 04:00:00,67.78802759668775,,,,,2.364083248137898,,,2.3606800000000003,2.597003931122205,2.1243560688777956,.,,,,,-,None
1735977600000.0,2.4462,2.4535,2.4288,2.4407,21825153.0,1735991999999.0,53247075.7386,141752,10586121.0,25829792.7937,0,XRPUSDT,2025-01-04 08:00:00,66.47760435537435,,,,,2.3713800816485744,,,2.37737,2.58344129170061,2.17129870829939,.,,,,,-,None
1735992000000.0,2.4408,2.4629,2.3999,2.4115,38199468.0,1736006399999.0,92862401.5673,214104,17789822.0,43274453.279,0,XRPUSDT,2025-01-04 12:00:00,59.7841075173274,,,,,2.375201026253472,,,2.391715,2.5602174725728313,2.223212527427169,.,,,,,-,None
1736006400000.0,2.4114,2.4345,2.4106,2.4234,19910528.0,1736020799999.0,48210551.9412,145331,9406536.0,22779020.4072,0,XRPUSDT,2025-01-04 16:00:00,61.50720489286804,,,,,2.379791404705522,,,2.4061,2.524144451930528,2.288055548069472,.,,,,,-,None
1736020800000.0,2.4234,2.4424,2.4166,2.4201,17954084.0,1736035199999.0,43587817.8749,125672,8789498.0,21344618.2475,0,XRPUSDT,2025-01-04 20:00:00,60.720158119096396,66.77558758159785,,,,2.3836303185430916,,,2.41569,2.498955760954718,2.3324242390452823,.,,.,,,-,None
1736035200000.0,2.4201,2.4285,2.3712,2.3903,29723937.0,1736049599999.0,71207228.2924,169249,12576625.0,30131979.7866,0,XRPUSDT,2025-01-05 00:00:00,53.92283168353162,62.276056198020264,,,,2.3842655263008923,,,2.4193450000000003,2.489846705093228,2.348843294906773,.,,.,,,-,None
1736049600000.0,2.3902,2.4157,2.3876,2.4006,16068131.0,1736063999999.0,38581790.5756,98268,8065299.0,19372899.7372,0,XRPUSDT,2025-01-05 04:00:00,55.788976421661154,63.17109676371125,0.05097612079672986,,,2.3858211904627122,,,2.4227350000000003,2.481209151734356,2.3642608482656446,.,,.,,,-,None
1736064000000.0,2.4005,2.4035,2.3273,2.3527,43722740.0,1736078399999.0,103044007.6651,247331,20347867.0,47932832.6491,0,XRPUSDT,2025-01-05 08:00:00,46.27989152162678,56.6488338885617,0.04243927029581629,,,2.3826667913710255,,,2.419125,2.4854271750853805,2.35282282491462,.,,-,,,-,None
1736078400000.0,2.3527,2.3819,2.344,2.3683,27040655.0,1736092799999.0,63924589.0391,185078,14026278.0,33171695.8312,0,XRPUSDT,2025-01-05 12:00:00,49.34729309923624,58.11835589555949,0.036511660697712056,,,2.381298525526166,,,2.41918,2.4853023936905507,2.353057606309449,.,,-,,,-,None
1736092800000.0,2.3684,2.4117,2.3597,2.3837,21072521.0,1736107199999.0,50278824.4158,162926,10924648.0,26071786.7199,0,XRPUSDT,2025-01-05 16:00:00,52.2815922176998,59.53145439407894,0.03267992485079052,,,2.381527237380817,,,2.41819,2.485875305876377,2.350504694123623,.,,.,42266271.2,0.498565887212686,-,None
1736107200000.0,2.3836,2.4149,2.3824,2.3994,17909876.0,1736121599999.0,42979918.6156,141546,9298157.0,22314433.8931,0,XRPUSDT,2025-01-05 20:00:00,55.16987159431173,60.93366647250011,0.030557853462452655,,,2.3832294052493106,,,2.4179500000000003,2.4858777789854383,2.3500222210145623,.,,.,42365705.63333333,0.42274466416318845,-,None
1736121600000.0,2.3993,2.4423,2.3734,2.4121,36469941.0,1736135999999.0,87903346.9422,269073,17987620.0,43370025.9156,0,XRPUSDT,2025-01-06 00:00:00,57.44296482591507,62.04377786841879,0.029560129685692882,,,2.3859789857017573,,,2.4191650000000005,2.4856766459924984,2.3526533540075025,.,,.,42979999.93333333,0.8485328305390614,-,None
1736136000000.0,2.4121,2.4249,2.3906,2.3927,26926536.0,1736150399999.0,64844100.0718,159519,14143630.0,34065831.9393,0,XRPUSDT,2025-01-06 04:00:00,52.967450940512585,59.355309707802896,0.026893991345659618,,,2.38661908230159,,,2.41868,2.485844639819663,2.351515360180337,.,,.,43033429.53333333,0.6257120636676873,-,None
