open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,symbol,date,rsi_12,rsi_24,macd,macd_signal,macd_hist,ema_20,ema_50,ema_90,bb_mid,bb_upper,bb_lower,ema_check,macd_check,rsi_check,volume_ma,volume_strength,volume_signal,alert_signal
1735675200000.0,3355.37,3364.64,3328.47,3337.78,31006.2927,1735689599999.0,103654833.590093,247772,16527.1171,55258098.38956,0,ETHUSDT,2024-12-31 20:00:00,,,,,,,,,,,,.,,,,,-,None
1735689600000.0,3337.78,3368.42,3335.84,3355.2,27833.8566,1735703999999.0,93391717.368208,168272,15699.7199,52677358.093164,0,ETHUSDT,2025-01-01 00:00:00,,,,,,,,,,,,.,,,,,-,None
1735704000000.0,3355.2,3356.61,3336.88,3347.12,20068.2829,1735718399999.0,67121317.282602,89179,10238.9887,34250120.740999,0,ETHUSDT,2025-01-01 04:00:00,,,,,,,,,,,,.,,,,,-,None
1735718400000.0,3347.11,3348.84,3313.88,3341.0,39620.2004,1735732799999.0,131940382.950071,210861,18891.8331,62919985.165217,0,ETHUSDT,2025-01-01 08:00:00,,,,,,,,,,,,.,,,,,-,None
1735732800000.0,3341.01,3359.37,3328.2,3352.93,30899.7402,1735747199999.0,103334828.875165,238224,16491.4013,55159262.287665,0,ETHUSDT,2025-01-01 12:00:00,,,,,,,,,,,,.,,,,,-,None
1735747200000.0,3352.93,3364.14,3323.03,3356.55,35964.8595,1735761599999.0,120293277.728449,288725,19546.1187,65385926.558246,0,ETHUSDT,2025-01-01 16:00:00,,,,,,,,,,,,.,,,,,-,None
1735761600000.0,3356.56,3374.85,3352.0,3360.38,35851.6465,1735775999999.0,120531871.49147,186958,18649.96,62692605.442171,0,ETHUSDT,2025-01-01 20:00:00,,,,,,,,,,,,.,,,,,-,None
1735776000000.0,3360.39,3405.6,3354.5,3388.55,52198.498,1735790399999.0,176892089.212373,313371,26691.2136,90451552.292014,0,ETHUSDT,2025-01-02 00:00:00,,,,,,,,,,,,.,,,,,-,None
1735790400000.0,3388.54,3427.54,3388.0,3420.05,45379.1947,1735804799999.0,154684017.923212,238759,23335.7727,79554424.546334,0,ETHUSDT,2025-01-02 04:00:00,,,,,,,,,,,,.,,,,,-,None
1735804800000.0,3420.06,3476.0,3414.21,3471.18,51457.6321,1735819199999.0,177588626.597733,320702,26301.6426,90767951.388066,0,ETHUSDT,2025-01-02 08:00:00,,,,,,,,,,,,.,,,,,-,None
1735819200000.0,3471.18,3509.99,3440.38,3463.51,100117.958,1735833599999.0,347734703.3933,670037,49218.8143,170986893.141619,0,ETHUSDT,2025-01-02 12:00:00,,,,,,,,,,,,.,,,,,-,None
1735833600000.0,3463.52,3491.19,3428.99,3463.18,59125.0848,1735847999999.0,204717078.732366,528865,29193.6289,101076099.681535,0,ETHUSDT,2025-01-02 16:00:00,,,,,,,,,,,,.,,,,,-,None
